hid,puid,forename,middlenm,last_name,names,province,district,sector,cellule,village,month,year,age,HoH,marstat,marstatdesc,relationship,sex,telephone,lat,long,full_loc,Eaid,Dsid
47,FAA264151688,BENJAMIN,,MULINDA,BENJAMIN  MULINDA,KIGALI,NYARUGENGE,KANYINYA,NYAMWERU,RUHENGERI,4,1925,97,BENJAMIN MULINDA,4,DIVORCED,13,M,,-1.936701021,30.02632138,RWANDA NYARUGENGE KANYINYA NYAMWERU RUHENGERI,NYAMWERURUHENGERI,NYARUGENGEKANYINYA
47,FAR579973508,IRAGENA,,ALOYS,IRAGENA  ALOYS,KIGALI,NYARUGENGE,KANYINYA,NYAMWERU,RUHENGERI,11,1927,11,BENJAMIN MULINDA,6,NEVER MARRIED,3,F,,-1.936701021,30.02632138,RWANDA NYARUGENGE KANYINYA NYAMWERU RUHENGERI,NYAMWERURUHENGERI,NYARUGENGEKANYINYA
48,FFF694733889,SOLANGE,,BIZIMANA,SOLANGE  BIZIMANA,WEST,NYABIHU,MUKAMIRA,JABA,HESHA,11,2000,24,LORRAINE NSABIMANA,1,MARRIED TO ONE WIFE/HUSBAND OFFICIALLY,8,F,1842124591,-1.604841381,29.50372412,RWANDA NYABIHU MUKAMIRA JABA HESHA,JABAHESHA,NYABIHUMUKAMIRA
48,FIJ504434399,LORRAINE,,NSABIMANA,LORRAINE  NSABIMANA,WEST,NYABIHU,MUKAMIRA,JABA,HESHA,9,1936,86,LORRAINE NSABIMANA,3,LIVE IN A POLYGAMOUS UNION,8,F,1842124591,-1.604841381,29.50372412,RWANDA NYABIHU MUKAMIRA JABA HESHA,JABAHESHA,NYABIHUMUKAMIRA
48,FKG690819243,LINDA,,HABIMANA,LINDA  HABIMANA,WEST,NYABIHU,MUKAMIRA,JABA,HESHA,,1966,56,LORRAINE NSABIMANA,2,MARRIED TO ONE WIFE/HUSBAND NOT OFFICIALLY,2,F,1842124591,-1.604841381,29.50372412,RWANDA NYABIHU MUKAMIRA JABA HESHA,JABAHESHA,NYABIHUMUKAMIRA
49,FKX110869062,UWAYO,PATRICK,CLAVER,UWAYO PATRICK CLAVER,KIGALI,KICUKIRO,KAGARAMA,MUYANGE,MUYANGE,1,1997,32,PACIFIC MUTESI,2,MARRIED TO ONE WIFE/HUSBAND NOT OFFICIALLY,,M,,-1.999524063,30.12361042,RWANDA KICUKIRO KAGARAMA MUYANGE MUYANGE,MUYANGEMUYANGE,KICUKIROKAGARAMA
49,FL7459935953,BASILE,,ALEXANDRE,BASILE  ALEXANDRE,KIGALI,KICUKIRO,KAGARAMA,MUYANGE,MUYANGE,1,2007,18,PACIFIC MUTESI,6,NEVER MARRIED,7,M,,-1.999524063,30.12361042,RWANDA KICUKIRO KAGARAMA MUYANGE MUYANGE,MUYANGEMUYANGE,KICUKIROKAGARAMA
49,FQ7513390709,PACIFIC,,MUTESI,PACIFIC  MUTESI,KIGALI,KICUKIRO,KAGARAMA,MUYANGE,MUYANGE,1,1962,60,PACIFIC MUTESI,,,1,M,,-1.999524063,30.12361042,RWANDA KICUKIRO KAGARAMA MUYANGE MUYANGE,MUYANGEMUYANGE,KICUKIROKAGARAMA
50,FQD459581206,PANETTA,,MUSHIMIYIMANA,PANETTA  MUSHIMIYIMANA,NORTH,BURERA,RUSARABUYE,RUHANGA,NGUNDU,,2010,76,PANETTA MUSHIMIYIMANA,4,DIVORCED,2,M,9447551084,-1.546457892,29.81844144,RWANDA BURERA RUSARABUYE RUHANGA NGUNDU,RUHANGANGUNDU,BURERARUSARABUYE
50,FTW498650142,ISAIE,,CHRISTINE,ISAIE  CHRISTINE,NORTH,BURERA,RUSARABUYE,RUHANGA,NGUNDU,7,1988,34,PANETTA MUSHIMIYIMANA,1,MARRIED TO ONE WIFE/HUSBAND OFFICIALLY,5,M,9447551084,-1.546457892,29.81844144,RWANDA BURERA RUSARABUYE RUHANGA NGUNDU,RUHANGANGUNDU,BURERARUSARABUYE
50,FV2514313034,CYNTHIA,,NKURUNZIZA,CYNTHIA  NKURUNZIZA,NORTH,BURERA,RUSARABUYE,RUHANGA,NGUNDU,,2008,14,PANETTA MUSHIMIYIMANA,6,NEVER MARRIED,9,F,9447551084,-1.546457892,29.81844144,RWANDA BURERA RUSARABUYE RUHANGA NGUNDU,RUHANGANGUNDU,BURERARUSARABUYE
50,FV4983349378,OLIVE,,GATERA,OLIVE  GATERA,NORTH,BURERA,RUSARABUYE,RUHANGA,NGUNDU,10,2019,3,PANETTA MUSHIMIYIMANA,6,NEVER MARRIED,4,F,9447551084,-1.546457892,29.81844144,RWANDA BURERA RUSARABUYE RUHANGA NGUNDU,RUHANGANGUNDU,BURERARUSARABUYE
51,FXR758864377,EMMY,ARSONVAL,MUTUYIMANA,EMMY ARSONVAL MUTUYIMANA,EAST,KIREHE,GATORE,MUGANZA,KARENGE,7,,83,EMMY ARSONVAL MUTUYIMANA,5,SEPARATED,8,M,9941340114,-2.263066187,30.63629789,RWANDA KIREHE GATORE MUGANZA KARENGE,MUGANZAKARENGE,KIREHEGATORE
51,FXX052916425,PACIFIQUE,,HABIMANA,PACIFIQUE  HABIMANA,EAST,KIREHE,GATORE,MUGANZA,KARENGE,12,1993,22,EMMY ARSONVAL MUTUYIMANA,4,DIVORCED,5,M,9941340114,-2.263066187,30.63629789,RWANDA KIREHE GATORE MUGANZA KARENGE,MUGANZAKARENGE,KIREHEGATORE
51,GA9972129756,EMMY,PRINCE,HARERIMANA,EMMY PRINCE HARERIMANA,EAST,KIREHE,GATORE,MUGANZA,KARENGE,6,,29,EMMY ARSONVAL MUTUYIMANA,5,SEPARATED,11,M,9941340114,-2.263066187,30.63629789,RWANDA KIREHE GATORE MUGANZA KARENGE,MUGANZAKARENGE,KIREHEGATORE
51,GAS577040113,OTIS,,BIMENANA,OTIS  BIMENANA,EAST,KIREHE,GATORE,MUGANZA,KARENGE,,1979,43,EMMY ARSONVAL MUTUYIMANA,2,MARRIED TO ONE WIFE/HUSBAND NOT OFFICIALLY,10,M,9941340114,-2.263066187,30.63629789,RWANDA KIREHE GATORE MUGANZA KARENGE,MUGANZAKARENGE,KIREHEGATORE
52,GAT753724721,ROSY,,MUGISHA,ROSY  MUGISHA,KIGALI,NYARUGENGE,KANYINYA,TABA,NGENDO,,2004,18,DODOS MUHUMUZA,6,NEVER MARRIED,9,F,,-1.934642114,30.01902208,RWANDA NYARUGENGE KANYINYA TABA NGENDO,TABANGENDO,NYARUGENGEKANYINYA
52,GDZ841615309,,,MUHUMUZA,  MUHUMUZA,KIGALI,NYARUGENGE,KANYINYA,TABA,NGENDO,5,1963,59,DODOS MUHUMUZA,1,MARRIED TO ONE WIFE/HUSBAND OFFICIALLY,4,M,,-1.934642114,30.01902208,RWANDA NYARUGENGE KANYINYA TABA NGENDO,TABANGENDO,NYARUGENGEKANYINYA
52,GF9986371386,MUJJAWIMANA,REGIS,RODRIGUE,MUJJAWIMANA REGIS RODRIGUE,KIGALI,NYARUGENGE,KANYINYA,TABA,NGENDO,,1972,52,DODOS MUHUMUZA,5,SEPARATED,7,F,,-1.934642114,30.01902208,RWANDA NYARUGENGE KANYINYA TABA NGENDO,TABANGENDO,NYARUGENGEKANYINYA
54,GOU502015640,HILLALY,,MUREKATETE,HILLALY  MUREKATETE,WEST,RUTSIRO,KIVUMU,KARAMBI,NYUNDO,,1974,55,BATI HUSSEIN,5,SEPARATED,9,F,,-1.918487885,29.35772294,RWANDA RUTSIRO KIVUMU KARAMBI NYUNDO,KARAMBINYUNDO,RUTSIROKIVUMU
54,GPS911216688,BATI,,HUSSEIN,BATI  HUSSEIN,WEST,RUTSIRO,KIVUMU,KARAMBI,NYUNDO,9,1942,80,BATI HUSSEIN,6,NEVER MARRIED,9,M,,-1.918487885,29.35772294,RWANDA RUTSIRO KIVUMU KARAMBI NYUNDO,KARAMBINYUNDO,RUTSIROKIVUMU
55,GXJ335640338,ALBERT,,JEAN,ALBERT  JEAN,KIGALI,NYARUGENGE,KANYINYA,TABA,NGENDO,,,42,CYRIAQUE BOSCO,6,NEVER MARRIED,,M,,-1.934642114,30.01902208,RWANDA NYARUGENGE KANYINYA TABA NGENDO,TABANGENDO,NYARUGENGEKANYINYA
55,GZ4617012810,CYRIAQUE,,,CYRIAQUE  ,KIGALI,NYARUGENGE,KANYINYA,TABA,NGENDO,,1938,84,CYRIAQUE BOSCO,5,SEPARATED,1,M,,-1.934642114,30.01902208,RWANDA NYARUGENGE KANYINYA TABA NGENDO,TABANGENDO,NYARUGENGEKANYINYA
55,H6A070056906,DAVID,,HASAN,DAVID  HASAN,KIGALI,NYARUGENGE,KANYINYA,TABA,NGENDO,8,2012,10,CYRIAQUE BOSCO,6,NEVER MARRIED,9,M,,-1.934642114,30.01902208,RWANDA NYARUGENGE KANYINYA TABA NGENDO,TABANGENDO,NYARUGENGEKANYINYA
56,H7V224236269,REN,,KAYIHURA,REN  KAYIHURA,WEST,RUSIZI,GIHEKE,KAMASHANGI,KAMUHOZI,5,2009,13,REMY KUBWIMANA,6,NEVER MARRIED,10,M,1951892852,-2.475864192,28.9266062,RWANDA RUSIZI GIHEKE KAMASHANGI KAMUHOZI,KAMASHANGIKAMUHOZI,RUSIZIGIHEKE
56,H7V224236269,REN,,KAYIHURA,REN  KAYIHURA,WEST,RUTSIRO,MUSHUBATI,GITWA,RUHINGA,11,2009,13,REMY KUBWIMANA,,,10,M,1951892852,-1.926520922,29.38019211,RWANDA RUTSIRO MUSHUBATI GITWA RUHINGA,GITWARUHINGA,RUTSIROMUSHUBATI
56,H8U884945704,DIEUD,,JOSEPHINE,DIEUD  JOSEPHINE,WEST,RUSIZI,GIHEKE,KAMASHANGI,KAMUHOZI,,1983,39,REMY KUBWIMANA,7,WIDOWED,10,M,1951892852,-2.475864192,28.9266062,RWANDA RUSIZI GIHEKE KAMASHANGI KAMUHOZI,KAMASHANGIKAMUHOZI,RUSIZIGIHEKE
56,H8X149149796,REMY,,KUBWIMANA,REMY  KUBWIMANA,WEST,RUSIZI,GIHEKE,KAMASHANGI,KAMUHOZI,12,1949,73,REMY KUBWIMANA,5,SEPARATED,,,1951892852,-2.475864192,28.9266062,RWANDA RUSIZI GIHEKE KAMASHANGI KAMUHOZI,KAMASHANGIKAMUHOZI,RUSIZIGIHEKE
57,HBA816395291,SETH,,GATSINZI,SETH  GATSINZI,SOUTH,KAMONYI,KARAMA,MUGANZA,NYARUTEJA,8,,68,NKURUNZIZA MULINDWA,2,MARRIED TO ONE WIFE/HUSBAND NOT OFFICIALLY,9,M,9451375765,-1.940524618,30.05777044,RWANDA KAMONYI KARAMA MUGANZA NYARUTEJA,MUGANZANYARUTEJA,KAMONYIKARAMA
57,HC6931942742,NYARUYONGA,PATRICK,NGABONZIZA,NYARUYONGA PATRICK NGABONZIZA,SOUTH,KAMONYI,KARAMA,MUGANZA,NYARUTEJA,8,1996,26,NKURUNZIZA MULINDWA,1,MARRIED TO ONE WIFE/HUSBAND OFFICIALLY,10,M,9451375765,-1.940524618,30.05777044,RWANDA KAMONYI KARAMA MUGANZA NYARUTEJA,MUGANZANYARUTEJA,KAMONYIKARAMA
57,HCJ776867776,MUGWANEZA,,MUGABO,MUGWANEZA  MUGABO,SOUTH,KAMONYI,KARAMA,MUGANZA,NYARUTEJA,,1957,59,NKURUNZIZA MULINDWA,3,LIVE IN A POLYGAMOUS UNION,4,M,9451375765,-1.940524618,30.05777044,RWANDA KAMONYI KARAMA MUGANZA NYARUTEJA,MUGANZANYARUTEJA,KAMONYIKARAMA
57,HDM374121233,NKURUNZIZA,,MULINDWA,NKURUNZIZA  MULINDWA,SOUTH,KAMONYI,KARAMA,MUGANZA,NYARUTEJA,12,2015,91,NKURUNZIZA MULINDWA,4,DIVORCED,2,F,9451375765,-1.940524618,30.05777044,RWANDA KAMONYI KARAMA MUGANZA NYARUTEJA,MUGANZANYARUTEJA,KAMONYIKARAMA
58,HGB850106465,RENE,EMMANUEL,PEACE,RENE EMMANUEL PEACE,SOUTH,HUYE,HUYE,NYAKAGEZI,MBUBA,,1967,55,DAVID KWIZERA BERNARD,7,WIDOWED,2,M,1655870603,-2.596723613,29.72687546,RWANDA HUYE HUYE NYAKAGEZI MBUBA,NYAKAGEZIMBUBA,HUYEHUYE
58,HGE019122016,PHIONAH,,NSENGIMANA,PHIONAH  NSENGIMANA,SOUTH,HUYE,HUYE,NYAKAGEZI,MBUBA,7,1942,80,DAVID KWIZERA BERNARD,4,DIVORCED,12,F,1655870603,-2.596723613,29.72687546,RWANDA HUYE HUYE NYAKAGEZI MBUBA,NYAKAGEZIMBUBA,HUYEHUYE
58,HGG405116220,DAVID,KWIZERA,BERNARD,DAVID KWIZERA BERNARD,SOUTH,HUYE,HUYE,NYAKAGEZI,MBUBA,12,1926,96,DAVID KWIZERA BERNARD,,,10,M,1655870603,-2.596723613,29.72687546,RWANDA HUYE HUYE NYAKAGEZI MBUBA,NYAKAGEZIMBUBA,HUYEHUYE
58,HGP321027077,SHEMA,KAYEZU,BYUKUSENGE,SHEMA KAYEZU BYUKUSENGE,SOUTH,HUYE,HUYE,NYAKAGEZI,MBUBA,4,1931,79,DAVID KWIZERA BERNARD,4,DIVORCED,9,M,,-2.596723613,29.72687546,RWANDA HUYE HUYE NYAKAGEZI MBUBA,NYAKAGEZIMBUBA,HUYEHUYE
59,HJ6955888421,BURUNDIAN,,IRAKOZE,BURUNDIAN  IRAKOZE,EAST,KIREHE,MPANGA,RUBAYA,RUKONJI,3,1921,101,BURUNDIAN IRAKOZE,4,DIVORCED,12,M,,-2.033237342,30.83372581,RWANDA KIREHE MPANGA RUBAYA RUKONJI,RUBAYARUKONJI,KIREHEMPANGA
59,HJ6955888421,BURUNDIAN,,IRAKOZE,BURUNDIAN  IRAKOZE,EAST,RWAMAGANA,KIGABIRO,NYAGASENYI,RAMBA,3,,,BURUNDIAN IRAKOZE,4,DIVORCED,12,M,,-1.870423411,29.54811706,RWANDA RWAMAGANA KIGABIRO NYAGASENYI RAMBA,NYAGASENYIRAMBA,RWAMAGANAKIGABIRO
59,HJS669785023,AJAY,,RURANGWA,AJAY  RURANGWA,EAST,RWAMAGANA,KIGABIRO,NYAGASENYI,RAMBA,4,1993,42,BURUNDIAN IRAKOZE,2,MARRIED TO ONE WIFE/HUSBAND NOT OFFICIALLY,4,M,,-1.853486564,30.20341055,RWANDA RWAMAGANA KIGABIRO NYAGASENYI RAMBA,NYAGASENYIRAMBA,RWAMAGANAKIGABIRO
59,HJV650281580,ANNONCIATA,,HARERIMANA,ANNONCIATA  HARERIMANA,EAST,RWAMAGANA,KIGABIRO,NYAGASENYI,RAMBA,12,1937,61,BURUNDIAN IRAKOZE,3,LIVE IN A POLYGAMOUS UNION,9,F,,-1.853486564,30.20341055,RWANDA RWAMAGANA KIGABIRO NYAGASENYI RAMBA,NYAGASENYIRAMBA,RWAMAGANAKIGABIRO
60,HMN810591152,TUYISENGE,,UWIZEYIMANA,TUYISENGE  UWIZEYIMANA,EAST,BUGESERA,JURU,MUSOVU,CYABASONGA,6,1934,44,FRANCOISE UMUHOZA,1,MARRIED TO ONE WIFE/HUSBAND OFFICIALLY,13,M,5442447073,-2.113852734,30.24194228,RWANDA BUGESERA JURU MUSOVU CYABASONGA,MUSOVUCYABASONGA,BUGESERAJURU
60,HMY749712033,FRANCOISE,,UMUHOZA,FRANCOISE  UMUHOZA,EAST,BUGESERA,JURU,MUSOVU,CYABASONGA,7,1969,65,FRANCOISE UMUHOZA,2,MARRIED TO ONE WIFE/HUSBAND NOT OFFICIALLY,10,F,5442447073,-2.113852734,30.24194228,RWANDA BUGESERA JURU MUSOVU CYABASONGA,MUSOVUCYABASONGA,BUGESERAJURU
60,HQC690330863,ROMEO,RICK,JANVIER,ROMEO RICK JANVIER,EAST,BUGESERA,JURU,MUSOVU,CYABASONGA,12,,59,FRANCOISE UMUHOZA,,,13,M,5442447073,-2.113852734,30.24194228,RWANDA BUGESERA JURU MUSOVU CYABASONGA,MUSOVUCYABASONGA,BUGESERAJURU
60,HVB034983317,MUKAMBANGUZA,JOSIANE,BUTERA,MUKAMBANGUZA JOSIANE BUTERA,EAST,BUGESERA,JURU,MUSOVU,CYABASONGA,,,,FRANCOISE UMUHOZA,4,DIVORCED,1,F,5442447073,-2.113852734,30.24194228,RWANDA BUGESERA JURU MUSOVU CYABASONGA,MUSOVUCYABASONGA,BUGESERAJURU
61,HVT141708675,IDRISSA,,HAVUGIMANA,IDRISSA  HAVUGIMANA,SOUTH,GISAGARA,KANSI,AKABOTI,AKAYENZI,,1993,29,ERIC MUVUNYI,6,NEVER MARRIED,4,M,7457912412,-2.701370781,29.75010987,RWANDA GISAGARA KANSI AKABOTI AKAYENZI,AKABOTIAKAYENZI,GISAGARAKANSI
61,HWG467111248,IR?NE,,NIYONSENGA,IR?NE  NIYONSENGA,SOUTH,GISAGARA,KANSI,AKABOTI,AKAYENZI,7,2020,2,ERIC MUVUNYI,6,NEVER MARRIED,13,F,7457912412,-2.701370781,29.75010987,RWANDA GISAGARA KANSI AKABOTI AKAYENZI,AKABOTIAKAYENZI,GISAGARAKANSI
61,HX0362117509,THERESE,,MUTONI,THERESE  MUTONI,SOUTH,GISAGARA,KANSI,AKABOTI,AKAYENZI,,2013,9,ERIC MUVUNYI,6,NEVER MARRIED,3,F,7457912412,-2.701370781,29.75010987,RWANDA GISAGARA KANSI AKABOTI AKAYENZI,AKABOTIAKAYENZI,GISAGARAKANSI
61,HYM514853138,ERIC,,MUVUNYI,ERIC  MUVUNYI,SOUTH,GISAGARA,KANSI,AKABOTI,AKAYENZI,5,1938,84,ERIC MUVUNYI,1,MARRIED TO ONE WIFE/HUSBAND OFFICIALLY,,M,7457912412,-2.701370781,29.75010987,RWANDA GISAGARA KANSI AKABOTI AKAYENZI,AKABOTIAKAYENZI,GISAGARAKANSI
62,IAH444305755,IBRAHIM,,CHANTAL,IBRAHIM  CHANTAL,SOUTH,RUHANGO,BWERAMANA,GITISI,KABUGUSU,1,1932,90,JOHN AGNES,2,MARRIED TO ONE WIFE/HUSBAND NOT OFFICIALLY,2,F,5166489363,-2.231869136,29.75781374,RWANDA RUHANGO BWERAMANA GITISI KABUGUSU,GITISIKABUGUSU,RUHANGOBWERAMANA
62,IBF732007510,NICOLE,,RUTAYISIRE,NICOLE  RUTAYISIRE,SOUTH,RUHANGO,BWERAMANA,GITISI,KABUGUSU,12,1985,37,JOHN AGNES,7,WIDOWED,4,M,5166489363,-2.231869136,29.75781374,RWANDA RUHANGO BWERAMANA GITISI KABUGUSU,GITISIKABUGUSU,RUHANGOBWERAMANA
62,IC4000566589,JOHN,,AGNES,JOHN  AGNES,SOUTH,RUHANGO,BWERAMANA,GITISI,KABUGUSU,,,92,JOHN AGNES,1,MARRIED TO ONE WIFE/HUSBAND OFFICIALLY,2,M,5166489363,-2.231869136,29.75781374,RWANDA RUHANGO BWERAMANA GITISI KABUGUSU,GITISIKABUGUSU,RUHANGOBWERAMANA
63,IDM605993712,SHAMARIMA,,AUGUSTIN,SHAMARIMA  AUGUSTIN,WEST,NYABIHU,JOMBA,GASIZA,ISANGANO,1,1982,40,AIMEE NIYITEGEKA,,,7,F,,-1.707203022,29.59112213,RWANDA NYABIHU JOMBA GASIZA ISANGANO,GASIZAISANGANO,NYABIHUJOMBA
63,IGZ535497516,AIMEE,,NIYITEGEKA,AIMEE  NIYITEGEKA,WEST,NYABIHU,JOMBA,GASIZA,ISANGANO,2,,90,AIMEE NIYITEGEKA,6,NEVER MARRIED,4,F,,-1.707203022,29.59112213,RWANDA NYABIHU JOMBA GASIZA ISANGANO,GASIZAISANGANO,NYABIHUJOMBA
64,IJV897774636,JANVIER,,NDUWINA,JANVIER  NDUWINA,EAST,GATSIBO,GASANGE,VIRO,VIRO,1,1935,87,JANVIER NDUWIMANA,2,MARRIED TO ONE WIFE/HUSBAND NOT OFFICIALLY,2,,1541903480,-1.802033448,30.29539444,RWANDA GATSIBO GASANGE VIRO VIRO,VIROVIRO,GATSIBOGASANGE
64,IKR726062477,MUSHIKIWABO,,MUGANZA,MUSHIKIWABO  MUGANZA,EAST,GATSIBO,GASANGE,VIRO,VIRO,8,2013,9,JANVIER NDUWIMANA,6,NEVER MARRIED,1,F,1541903480,-1.802033448,30.29539444,RWANDA GATSIBO GASANGE VIRO VIRO,VIROVIRO,GATSIBOGASANGE
64,ILT692662486,PAT,,BIRUNGI,PAT  BIRUNGI,EAST,GATSIBO,GASANGE,VIRO,VIRO,1,1999,25,JANVIER NDUWIMANA,4,DIVORCED,,M,1541903480,-1.802033448,30.29539444,RWANDA GATSIBO GASANGE VIRO VIRO,VIROVIRO,GATSIBOGASANGE
64,IN0874341263,EUGENE,,INGABIRE,EUGENE  INGABIRE,EAST,GATSIBO,GASANGE,VIRO,VIRO,11,1994,28,JANVIER NDUWIMANA,2,MARRIED TO ONE WIFE/HUSBAND NOT OFFICIALLY,13,M,1541903480,-1.802033448,30.29539444,RWANDA GATSIBO GASANGE VIRO VIRO,VIROVIRO,GATSIBOGASANGE
64,INT341141308,JENY,,UMUTONI,JENY  UMUTONI,EAST,GATSIBO,GASANGE,VIRO,VIRO,3,1982,40,JANVIER NDUWIMANA,3,LIVE IN A POLYGAMOUS UNION,4,F,1541903480,-1.802033448,30.29539444,RWANDA GATSIBO GASANGE VIRO VIRO,VIROVIRO,GATSIBOGASANGE
65,INT855622978,ONESPHORE,,MAHORO,ONESPHORE  MAHORO,SOUTH,KAMONYI,MUGINA,JENDA,KIGARAMA,9,,48,ONESPHORE MAHORO,6,NEVER MARRIED,12,M,6897481326,-1.988579564,30.06354468,RWANDA KAMONYI MUGINA JENDA KIGARAMA,JENDAKIGARAMA,KAMONYIMUGINA
65,INW831451030,BENITE,,MUSHIMIYIMANA,BENITE  MUSHIMIYIMANA,SOUTH,KAMONYI,MUGINA,JENDA,KIGARAMA,5,1960,44,ONESPHORE MAHORO,6,NEVER MARRIED,7,F,6897481326,-1.988579564,30.06354468,RWANDA KAMONYI MUGINA JENDA KIGARAMA,JENDAKIGARAMA,KAMONYIMUGINA
66,IOW529929153,IZERE,,MUGABE,IZERE  MUGABE,WEST,KARONGI,GASHARI,RUGOBAGOBA,KIBINGO,,1941,81,IZERE MUGABE,4,DIVORCED,6,M,3931816407,-2.145639366,29.52241489,RWANDA KARONGI GASHARI RUGOBAGOBA KIBINGO,RUGOBAGOBAKIBINGO,KARONGIGASHARI
66,IWO880209190,JOHNSON,,MUSINGUZI,JOHNSON  MUSINGUZI,WEST,KARONGI,GASHARI,RUGOBAGOBA,KIBINGO,6,1981,41,IZERE MUGABE,4,DIVORCED,5,M,3931816407,-2.145639366,29.52241489,RWANDA KARONGI GASHARI RUGOBAGOBA KIBINGO,RUGOBAGOBAKIBINGO,KARONGIGASHARI
66,IX5120193203,UWINEZA,,MANZI,UWINEZA  MANZI,WEST,KARONGI,GASHARI,RUGOBAGOBA,KIBINGO,8,1957,65,IZERE MUGABE,4,DIVORCED,,F,3931816407,-2.145639366,29.52241489,RWANDA KARONGI GASHARI RUGOBAGOBA KIBINGO,RUGOBAGOBAKIBINGO,KARONGIGASHARI
67,IXG461746605,CHRISTINE,,BAHATI,CHRISTINE  BAHATI,EAST,RWAMAGANA,KIGABIRO,NYAGASENYI,RAMBA,9,1961,61,ATFA TUYISENGE,2,MARRIED TO ONE WIFE/HUSBAND NOT OFFICIALLY,11,F,2253636460,-1.850636821,30.2109386,RWANDA RWAMAGANA KIGABIRO NYAGASENYI RAMBA,NYAGASENYIRAMBA,RWAMAGANAKIGABIRO
67,IYB601574790,CHASILY,,SIBOMANA,CHASILY  SIBOMANA,EAST,RWAMAGANA,KIGABIRO,NYAGASENYI,RAMBA,,2003,19,ATFA TUYISENGE,4,DIVORCED,11,F,2253636460,-1.850636821,30.2109386,RWANDA RWAMAGANA KIGABIRO NYAGASENYI RAMBA,NYAGASENYIRAMBA,RWAMAGANAKIGABIRO
67,IZB269602245,ATFA,,TUYISENGE,ATFA  TUYISENGE,EAST,RWAMAGANA,KIGABIRO,NYAGASENYI,RAMBA,2,2003,88,ATFA TUYISENGE,5,SEPARATED,11,F,2253636460,-1.850636821,30.2109386,RWANDA RWAMAGANA KIGABIRO NYAGASENYI RAMBA,NYAGASENYIRAMBA,RWAMAGANAKIGABIRO
67,J0P323659375,JEAN,LUC,PAULIN,JEAN LUC PAULIN,EAST,RWAMAGANA,KIGABIRO,NYAGASENYI,RAMBA,4,2022,19,ATFA TUYISENGE,6,NEVER MARRIED,2,M,2253636460,-1.850636821,30.2109386,RWANDA RWAMAGANA KIGABIRO NYAGASENYI RAMBA,NYAGASENYIRAMBA,RWAMAGANAKIGABIRO
68,J4G020992946,EULADE,,HATEGEKIMANA,EULADE  HATEGEKIMANA,SOUTH,RUHANGO,KINAZI,BURIMA,MIRAMBI,9,1990,32,EULADE HATEGEKIMANA,6,NEVER MARRIED,5,,5421676109,-2.191031728,29.90222365,RWANDA RUHANGO KINAZI BURIMA MIRAMBI,BURIMAMIRAMBI,RUHANGOKINAZI
68,J6H192902277,PETER,JOY,MUTAMBA,PETER JOY MUTAMBA,SOUTH,RUHANGO,KINAZI,BURIMA,MIRAMBI,,2016,8,EULADE HATEGEKIMANA,6,NEVER MARRIED,7,M,5421676109,-2.191031728,29.90222365,RWANDA RUHANGO KINAZI BURIMA MIRAMBI,BURIMAMIRAMBI,RUHANGOKINAZI
69,JDX712012988,,,RUTAYISIRE,  RUTAYISIRE,SOUTH,GISAGARA,MAMBA,RAMBA,RWIMVUBU,7,,19,RODGERS NDUWAYO,3,LIVE IN A POLYGAMOUS UNION,11,M,8348092043,-1.869192959,29.54016512,RWANDA GISAGARA MAMBA RAMBA RWIMVUBU,RAMBARWIMVUBU,GISAGARAMAMBA
69,JFX131422614,,,BOSCO,  BOSCO,SOUTH,GISAGARA,MAMBA,RAMBA,RWIMVUBU,,1962,60,RODGERS NDUWAYO,6,NEVER MARRIED,9,F,8348092043,-1.869206845,29.54027864,RWANDA GISAGARA MAMBA RAMBA RWIMVUBU,RAMBARWIMVUBU,GISAGARAMAMBA
69,JGF367171459,RODGERS,,NDUWAYO,RODGERS  NDUWAYO,SOUTH,GISAGARA,MAMBA,RAMBA,RWIMVUBU,3,,61,RODGERS NDUWAYO,6,NEVER MARRIED,1,M,8348092043,-1.869206845,29.54027864,RWANDA GISAGARA MAMBA RAMBA RWIMVUBU,RAMBARWIMVUBU,GISAGARAMAMBA
70,JGO280587711,BRENDA,,NIYONZIMA,BRENDA  NIYONZIMA,EAST,NYAGATARE,KATABAGEMU,BAYIGABURIRE,BYIMANA,,1929,74,ELISE KAYUMBA,3,LIVE IN A POLYGAMOUS UNION,,F,4114865769,-1.483933212,30.30246892,RWANDA NYAGATARE KATABAGEMU BAYIGABURIRE BYIMANA,BAYIGABURIREBYIMANA,NYAGATAREKATABAGEMU
70,JHM010708662,ELISE,,KAYUMBA,ELISE  KAYUMBA,EAST,NYAGATARE,KATABAGEMU,BAYIGABURIRE,BYIMANA,2,1936,88,ELISE KAYUMBA,7,WIDOWED,4,M,4114865769,-1.483933212,30.30246892,RWANDA NYAGATARE KATABAGEMU BAYIGABURIRE BYIMANA,BAYIGABURIREBYIMANA,NYAGATAREKATABAGEMU
70,JIV434857017,REHEMA,,NDAYISABA,REHEMA  NDAYISABA,WEST,NYABIHU,MUKAMIRA,RUBAYA,CYIVUGIZA,5,1989,33,ELISE KAYUMBA,5,SEPARATED,1,M,5626106443,-1.589734036,29.52241465,RWANDA NYABIHU MUKAMIRA RUBAYA CYIVUGIZA,RUBAYACYIVUGIZA,NYABIHUMUKAMIRA
